Id,MS Zoning,Lot Frontage,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,Year Built,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Fence,Yr Sold,SalePrice
1490,RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1976,CompShg,HdBoard,BrkFace,222.0,TA,CBlock,Gd,456.0,0.0,456.0,Ex,Y,1033,0.0,1.0,1,0,1,TA,6,NFP,BuiltIn,504.0,Fa,Y,224,NF,2008,165000
1465,RL,41.0,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2003,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1129.0,Ex,Y,2327,0.0,0.0,2,1,1,Gd,9,Gd,BuiltIn,596.0,TA,Y,0,NF,2008,240000
1627,RL,63.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1992,CompShg,HdBoard,BrkFace,52.0,TA,PConc,Gd,0.0,0.0,1168.0,Gd,Y,1187,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,420.0,TA,Y,0,NF,2007,160000
2849,RH,58.0,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Feedr,Norm,2fmCon,1945,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,780.0,0.0,780.0,TA,N,1340,1.0,0.0,1,0,1,TA,6,NFP,Attchd,440.0,TA,Y,0,NF,2006,128000
1501,RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1955,CompShg,AsbShng,None,0.0,TA,PConc,NB,0.0,0.0,0.0,TA,N,1152,0.0,0.0,2,0,2,Fa,6,NFP,NG,0.0,NG,N,0,NF,2008,82000
626,RL,80.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1966,CompShg,MetalSd,BrkFace,210.0,TA,CBlock,TA,1387.0,0.0,1562.0,Gd,Y,1567,1.0,0.0,2,0,1,Gd,5,Gd,Attchd,542.0,TA,Y,0,GdWo,2009,256000
722,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1920,CompShg,VinylSd,None,0.0,TA,PConc,TA,624.0,0.0,650.0,Ex,Y,1482,0.0,1.0,1,0,1,TA,7,NFP,Detchd,324.0,TA,Y,0,NF,2009,143000
2260,RL,67.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2006,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1689.0,Ex,Y,1689,0.0,0.0,2,0,1,Gd,7,NFP,Attchd,433.0,TA,Y,100,NF,2007,231713
1639,RL,195.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1969,CompShg,HdBoard,None,0.0,TA,CBlock,Gd,1047.0,0.0,1100.0,TA,Y,1424,1.0,0.0,1,1,1,TA,7,NFP,2Types,828.0,TA,N,144,NF,2007,155000
1603,RL,59.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1983,CompShg,VinylSd,None,0.0,TA,CBlock,TA,534.0,0.0,816.0,Ex,Y,816,0.0,1.0,1,0,1,TA,4,NFP,Attchd,264.0,TA,Y,315,GdWo,2008,128500
1520,RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1921,CompShg,WdShing,BrkFace,174.0,TA,BrkTil,TA,0.0,0.0,1228.0,Ex,Y,1424,0.0,0.0,2,0,1,TA,7,Gd,Attchd,312.0,TA,Y,0,NF,2008,168000
1665,RL,72.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1972,CompShg,HdBoard,BrkFace,138.0,TA,CBlock,TA,626.0,0.0,725.0,Gd,Y,1479,1.0,0.0,1,1,1,Gd,7,NFP,Attchd,484.0,TA,Y,0,NF,2007,184000
2635,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,1962,CompShg,MetalSd,None,0.0,TA,CBlock,TA,953.0,0.0,1025.0,TA,Y,1025,1.0,0.0,1,0,1,TA,6,NFP,NG,0.0,NG,Y,96,NF,2006,124000
581,RL,80.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1970,CompShg,HdBoard,BrkFace,571.0,TA,CBlock,TA,0.0,0.0,1442.0,TA,Y,1442,0.0,0.0,2,0,1,TA,6,TA,Attchd,615.0,TA,Y,371,NF,2009,185000
2435,RL,106.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2000,CompShg,VinylSd,BrkFace,40.0,Gd,PConc,Gd,0.0,0.0,1406.0,Ex,Y,1936,0.0,0.0,2,1,1,Gd,7,TA,Attchd,504.0,TA,Y,188,NF,2006,230500
2799,RL,90.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1998,CompShg,VinylSd,BrkFace,227.0,TA,PConc,Gd,796.0,0.0,1054.0,Ex,Y,1939,0.0,1.0,2,1,1,Gd,8,TA,Attchd,555.0,TA,Y,128,NF,2006,227000
883,RL,64.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,193.0,0.0,738.0,Ex,Y,1476,1.0,0.0,2,1,1,Gd,7,NFP,Attchd,540.0,TA,Y,100,NF,2009,173500
2537,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1968,CompShg,HdBoard,None,0.0,TA,CBlock,Gd,744.0,0.0,833.0,Gd,Y,898,1.0,0.0,1,0,1,TA,6,NFP,Attchd,326.0,TA,Y,143,NF,2006,140000
1120,RL,87.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2006,CompShg,VinylSd,NM,0.0,Gd,PConc,Ex,666.0,0.0,1460.0,Ex,Y,1460,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,480.0,TA,Y,0,NF,2008,247000
774,RL,70.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1978,CompShg,Plywood,BrkFace,23.0,TA,CBlock,Gd,456.0,0.0,456.0,TA,Y,1034,0.0,1.0,1,0,1,TA,5,Fa,Basment,504.0,TA,Y,0,NF,2009,149900
1447,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1978,CompShg,HdBoard,BrkFace,180.0,TA,CBlock,Gd,781.0,0.0,864.0,Ex,Y,1174,1.0,0.0,1,0,1,TA,5,NFP,Attchd,528.0,TA,Y,211,NF,2008,158000
104,FV,73.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2003,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,244.0,0.0,530.0,Ex,Y,1080,0.0,0.0,2,1,1,Gd,4,NFP,Attchd,496.0,TA,Y,0,NF,2010,147110
2694,RM,50.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1937,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,780.0,TA,Y,1376,0.0,0.0,2,0,1,TA,7,Gd,Detchd,198.0,TA,N,0,NF,2006,119500
920,RL,60.0,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1940,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,728.0,0.0,840.0,Ex,Y,1567,1.0,0.0,1,1,1,TA,6,TA,Detchd,440.0,TA,Y,0,GdPrv,2009,205000
1951,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1895,CompShg,Wd Sdng,None,0.0,TA,CBlock,Gd,0.0,0.0,736.0,Ex,Y,1534,0.0,0.0,1,1,1,Gd,6,NFP,NG,0.0,NG,N,0,NF,2007,148000
9,RL,39.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1995,CompShg,CemntBd,None,0.0,Gd,PConc,Gd,1180.0,0.0,1595.0,Ex,Y,1616,1.0,0.0,2,0,1,Gd,5,TA,Attchd,608.0,TA,Y,237,NF,2010,236500
2848,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1938,CompShg,MetalSd,None,0.0,TA,BrkTil,Fa,930.0,0.0,1058.0,TA,Y,1551,1.0,0.0,2,0,1,Fa,6,NFP,Detchd,240.0,Fa,Y,0,MnPrv,2006,137000
614,RL,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1955,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,100.0,247.0,960.0,Gd,Y,960,1.0,0.0,1,0,1,TA,5,NFP,Attchd,330.0,TA,Y,0,MnPrv,2009,122000
1736,RL,73.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2007,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1302.0,Ex,Y,1302,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,436.0,TA,Y,0,NF,2007,176485
2686,RL,50.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1925,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,816.0,TA,Y,816,0.0,0.0,1,0,1,TA,4,NFP,Detchd,210.0,Fa,N,168,NF,2006,109000
1284,RM,56.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2008,CompShg,VinylSd,None,0.0,TA,PConc,TA,96.0,0.0,192.0,Gd,N,1133,1.0,0.0,1,0,1,TA,7,NFP,Detchd,308.0,TA,Y,0,NF,2008,143000
1765,RL,89.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1998,CompShg,MetalSd,BrkFace,422.0,Gd,PConc,Ex,672.0,0.0,1408.0,Ex,Y,3078,1.0,0.0,2,1,1,Gd,9,TA,Attchd,806.0,TA,Y,108,NF,2007,410000
1811,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1994,CompShg,HdBoard,BrkFace,105.0,Gd,PConc,Gd,814.0,0.0,928.0,Ex,Y,1721,0.0,1.0,2,1,1,Gd,7,NFP,Attchd,471.0,TA,Y,300,NF,2007,201000
2603,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1910,CompShg,VinylSd,None,0.0,TA,BrkTil,Fa,0.0,0.0,1077.0,TA,Y,1760,0.0,0.0,1,1,1,TA,7,TA,Detchd,648.0,Fa,Y,120,NF,2006,80000
2220,RL,61.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1945,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,774.0,150.0,1028.0,Ex,Y,2320,1.0,0.0,2,1,1,Gd,9,TA,Detchd,180.0,TA,Y,224,MnPrv,2007,259500
2273,RL,79.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2003,CompShg,VinylSd,BrkFace,94.0,Gd,PConc,Gd,766.0,0.0,1122.0,Ex,Y,2486,1.0,0.0,3,1,1,Gd,10,Gd,BuiltIn,452.0,TA,Y,143,NF,2007,279900
163,RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1959,CompShg,BrkFace,None,0.0,TA,CBlock,TA,340.0,906.0,1246.0,Ex,Y,1246,1.0,0.0,1,1,1,Gd,6,NFP,Attchd,305.0,TA,Y,218,GdPrv,2010,154000
2116,RL,82.5,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1958,CompShg,Wd Sdng,BrkCmn,472.0,Gd,CBlock,Gd,697.0,0.0,1444.0,Gd,Y,2144,0.0,1.0,2,0,1,Gd,7,TA,Attchd,389.0,TA,Y,0,NF,2007,277000
2734,RL,62.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1942,CompShg,BrkFace,None,0.0,TA,BrkTil,TA,230.0,0.0,799.0,Ex,N,1150,0.0,0.0,1,0,1,TA,6,TA,BuiltIn,215.0,TA,Y,264,NF,2006,128000
426,RL,110.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2007,CompShg,VinylSd,Stone,640.0,Gd,PConc,Gd,0.0,0.0,1566.0,Ex,Y,1600,0.0,0.0,2,0,1,Gd,7,Gd,Attchd,890.0,TA,Y,0,NF,2009,256300
2216,RL,110.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1930,CompShg,AsbShng,None,0.0,TA,BrkTil,TA,189.0,0.0,930.0,Ex,Y,1755,0.0,0.0,2,0,1,Gd,7,TA,Detchd,231.0,Fa,Y,0,NF,2007,188000
2900,RL,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2002,CompShg,VinylSd,BrkFace,630.0,Gd,PConc,Ex,1274.0,0.0,1800.0,Ex,Y,1800,1.0,0.0,2,0,1,Gd,7,Gd,Attchd,765.0,TA,Y,270,NF,2006,312500
97,FV,30.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2004,CompShg,MetalSd,None,0.0,Gd,PConc,Gd,0.0,0.0,600.0,Ex,Y,1200,0.0,0.0,2,1,1,Gd,4,NFP,Detchd,480.0,TA,Y,0,NF,2010,151000
1680,RM,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,1971,CompShg,HdBoard,BrkFace,376.0,TA,CBlock,TA,471.0,0.0,765.0,Ex,Y,1365,1.0,0.0,1,1,1,TA,6,NFP,Detchd,440.0,TA,Y,240,NF,2007,122500
1133,RL,68.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2003,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,80.0,555.0,835.0,Ex,Y,1696,1.0,0.0,2,1,1,Gd,7,NFP,Attchd,542.0,TA,Y,143,NF,2008,188000
2761,RL,91.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,945.0,Ex,Y,1809,0.0,0.0,2,1,1,Gd,8,NFP,Attchd,638.0,TA,Y,144,NF,2006,209700
1642,RL,85.0,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2006,CompShg,VinylSd,BrkFace,945.0,Gd,PConc,Ex,1558.0,0.0,2220.0,Ex,Y,2234,1.0,0.0,1,1,1,Gd,7,Gd,Attchd,724.0,TA,Y,390,NF,2007,441929
1141,RL,50.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1993,CompShg,HdBoard,BrkFace,120.0,Gd,PConc,Gd,602.0,0.0,886.0,Ex,Y,1680,0.0,1.0,2,1,1,Gd,7,NFP,Attchd,474.0,TA,Y,144,NF,2008,163000
2118,RL,82.5,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1966,CompShg,HdBoard,BrkFace,157.0,TA,CBlock,TA,568.0,0.0,832.0,Gd,Y,2087,0.0,0.0,2,1,1,Gd,9,NFP,Attchd,444.0,TA,Y,133,NF,2007,187500
870,RL,90.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1999,CompShg,VinylSd,BrkFace,260.0,Gd,PConc,Gd,1246.0,0.0,1462.0,Ex,Y,1513,1.0,0.0,2,0,1,Gd,5,TA,Attchd,521.0,TA,Y,135,NF,2009,220000
1875,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1967,CompShg,MetalSd,None,0.0,TA,CBlock,TA,474.0,38.0,949.0,TA,Y,1107,1.0,0.0,1,0,1,Gd,5,NFP,Attchd,308.0,TA,Y,88,NF,2007,127000
155,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1955,CompShg,VinylSd,None,0.0,TA,Slab,NB,0.0,0.0,0.0,Ex,Y,827,0.0,0.0,1,0,1,TA,5,Po,Detchd,392.0,TA,Y,0,NF,2010,107500
1318,RM,35.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1914,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,0.0,0.0,742.0,Ex,Y,1484,0.0,0.0,2,0,1,TA,9,Gd,NG,0.0,NG,Y,0,NF,2008,128000
1285,RM,30.0,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1925,CompShg,Wd Sdng,None,0.0,TA,BrkTil,Fa,0.0,0.0,680.0,Gd,N,764,0.0,0.0,1,0,1,TA,4,NFP,Detchd,504.0,TA,N,0,NF,2008,73000
2400,RL,72.0,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2003,CompShg,VinylSd,BrkFace,562.0,Gd,PConc,Ex,1567.0,0.0,1792.0,Ex,Y,1792,1.0,0.0,2,0,1,Ex,6,Gd,Attchd,874.0,TA,Y,206,NF,2006,374000
1068,RL,130.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2001,CompShg,VinylSd,BrkFace,1110.0,Gd,PConc,Ex,1075.0,0.0,1479.0,Ex,Y,2649,1.0,0.0,2,1,1,Gd,10,TA,Attchd,746.0,TA,Y,0,NF,2008,421250
361,RL,63.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1992,CompShg,VinylSd,None,0.0,TA,PConc,Gd,0.0,0.0,808.0,Gd,Y,1593,0.0,0.0,2,1,1,TA,7,TA,BuiltIn,389.0,TA,Y,342,MnPrv,2009,178000
1493,RL,90.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1972,CompShg,Plywood,None,0.0,TA,CBlock,Gd,920.0,180.0,1138.0,TA,Y,1181,1.0,0.0,2,0,1,TA,6,NFP,Detchd,588.0,TA,Y,0,MnPrv,2008,137500
1110,RL,91.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1994,CompShg,HdBoard,BrkFace,554.0,Gd,PConc,Gd,1314.0,0.0,1986.0,Ex,Y,1987,1.0,0.0,2,0,1,Gd,7,TA,Attchd,691.0,TA,Y,262,NF,2008,301500
911,RL,43.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1935,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,583.0,Gd,Y,1242,0.0,0.0,1,1,1,TA,6,Gd,Detchd,180.0,Fa,Y,329,NF,2009,105000
2535,RL,78.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1968,CompShg,HdBoard,BrkFace,203.0,TA,CBlock,TA,760.0,0.0,976.0,TA,Y,976,1.0,0.0,1,0,1,Gd,4,Fa,Attchd,504.0,TA,Y,94,NF,2006,157500
2030,RM,40.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1901,CompShg,AsbShng,None,0.0,TA,CBlock,TA,0.0,0.0,969.0,TA,N,1214,0.0,0.0,1,0,1,TA,6,NFP,Detchd,216.0,TA,N,0,MnPrv,2007,117000
2634,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1962,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,468.0,0.0,864.0,Gd,Y,864,0.0,1.0,1,0,1,TA,5,NFP,Attchd,336.0,TA,Y,0,GdWo,2006,105000
1530,RL,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1936,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,1064.0,Ex,Y,1639,0.0,0.0,1,0,1,TA,6,NFP,Detchd,240.0,TA,Y,0,NF,2008,115000
435,RL,95.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2008,CompShg,VinylSd,Stone,302.0,Ex,PConc,Ex,0.0,0.0,1736.0,Ex,Y,1736,0.0,0.0,2,0,1,Ex,7,Gd,Attchd,834.0,TA,Y,319,NF,2009,360000
812,RL,64.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1979,CompShg,Plywood,None,0.0,TA,Slab,NB,0.0,0.0,0.0,TA,Y,1535,0.0,0.0,2,0,2,TA,8,NFP,Attchd,400.0,TA,Y,0,NF,2009,118858
1202,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1966,CompShg,HdBoard,BrkFace,252.0,TA,CBlock,TA,400.0,64.0,800.0,Gd,Y,1632,0.0,1.0,1,1,1,Gd,7,NFP,Attchd,484.0,TA,Y,0,NF,2008,173000
666,RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1890,CompShg,VinylSd,None,0.0,TA,BrkTil,TA,0.0,0.0,630.0,TA,Y,725,0.0,0.0,1,1,1,TA,4,NFP,Detchd,320.0,TA,Y,0,NF,2009,78500
1751,RL,62.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2004,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,840.0,Ex,Y,1720,0.0,0.0,2,1,1,Gd,7,Gd,Attchd,440.0,TA,Y,100,NF,2007,183500
705,RM,60.0,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1953,CompShg,MetalSd,None,0.0,Fa,CBlock,Fa,0.0,0.0,936.0,TA,N,936,0.0,0.0,1,0,1,TA,4,NFP,Detchd,576.0,TA,Y,0,NF,2009,93000
1744,RL,43.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,2003,CompShg,VinylSd,BrkFace,72.0,Gd,PConc,Gd,1084.0,0.0,1406.0,Ex,Y,1589,1.0,0.0,2,0,1,Gd,7,TA,Attchd,630.0,TA,Y,143,NF,2007,226500
357,RL,59.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1993,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,799.0,Gd,Y,1571,0.0,0.0,2,1,1,TA,7,TA,Attchd,380.0,TA,Y,0,NF,2009,178000
2133,RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2003,CompShg,VinylSd,BrkFace,167.0,Gd,PConc,Gd,1013.0,0.0,1453.0,Ex,Y,1479,1.0,0.0,2,0,1,Gd,7,NFP,Attchd,558.0,TA,Y,144,NF,2007,226000
989,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1969,CompShg,VinylSd,BrkFace,178.0,Gd,CBlock,TA,496.0,288.0,784.0,Ex,Y,1632,0.0,0.0,1,1,1,TA,7,TA,Attchd,898.0,TA,Y,0,MnPrv,2009,173000
562,RL,60.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1965,CompShg,MetalSd,None,0.0,TA,CBlock,TA,553.0,311.0,864.0,Gd,Y,864,0.0,0.0,1,0,1,TA,5,Po,Detchd,360.0,TA,Y,0,GdWo,2009,62383
1054,RL,67.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2008,CompShg,VinylSd,Stone,268.0,Ex,PConc,Ex,1330.0,0.0,1452.0,Ex,Y,2713,1.0,0.0,2,1,1,Ex,11,Gd,Attchd,858.0,TA,Y,126,NF,2008,446261
2850,RL,43.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1926,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,424.0,0.0,624.0,Ex,Y,1479,1.0,0.0,1,0,1,Gd,6,Gd,Detchd,312.0,TA,Y,530,MnPrv,2006,160000
1082,RM,43.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,2004,CompShg,VinylSd,BrkFace,24.0,Gd,PConc,Gd,1087.0,0.0,1393.0,Ex,Y,1576,1.0,0.0,2,0,1,Gd,7,TA,Attchd,668.0,TA,Y,143,NF,2008,219990
1440,RL,93.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1999,CompShg,VinylSd,BrkFace,125.0,Gd,PConc,Gd,0.0,0.0,1468.0,Ex,Y,1479,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,577.0,TA,Y,120,NF,2008,191000
2006,RL,55.0,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1925,CompShg,MetalSd,None,0.0,TA,PConc,TA,317.0,227.0,756.0,TA,N,1060,1.0,0.0,1,0,1,TA,6,Gd,Detchd,308.0,Fa,Y,0,NF,2007,136500
2082,RL,63.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1958,CompShg,HdBoard,None,0.0,TA,Slab,NB,0.0,0.0,0.0,TA,N,943,0.0,0.0,1,0,1,Gd,5,NFP,Detchd,308.0,TA,N,0,NF,2007,80000
2344,RL,80.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1988,CompShg,HdBoard,BrkFace,178.0,Gd,PConc,Gd,1002.0,202.0,1204.0,Gd,Y,2183,0.0,0.0,2,1,1,Gd,9,NFP,Attchd,786.0,TA,Y,0,NF,2006,229000
248,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1993,CompShg,MetalSd,BrkFace,246.0,Gd,PConc,Gd,750.0,0.0,1050.0,Ex,Y,1949,1.0,0.0,2,1,1,Gd,8,TA,Attchd,574.0,TA,Y,156,GdPrv,2010,236000
2276,RL,85.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,2006,CompShg,MetalSd,BrkFace,242.0,Ex,PConc,Ex,0.0,0.0,1824.0,Ex,Y,1824,0.0,0.0,2,0,1,Ex,8,Gd,Attchd,932.0,TA,Y,160,NF,2007,392000
755,RM,57.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1927,CompShg,Plywood,None,0.0,TA,CBlock,TA,522.0,0.0,720.0,Fa,Y,1930,1.0,0.0,2,0,1,TA,8,NFP,Attchd,316.0,TA,Y,0,MnPrv,2009,149000
